iFA,ROI_idx,#No.,Region,RegionLongName,Cortical Division,LR,idx,ROI_value_mean,p_value_mean,p_value_FDR_mean,significant_FDR_mean,label_FDR_mean,ROI_value_sum,p_value_sum,p_value_FDR_sum,significant_FDR_sum,label_FDR_sum,delta_mean_minus_sum,abs_delta,effect_sign_mean,effect_sign_sum,effect_sign_reversal,FDR_comparison
1,33.0,33.0,24dd,Dorsal_Area_24d,ParaCentral_MidCing,idx_L,33,0.9705024361610411,0.1658980555929429,0.2702411765314907,0,,1.813711166381836,0.0348611025218048,0.109823641074801,0,,-0.8432087302207948,0.8432087302207948,1,1,False,neither
8,96.0,96.0,PSL,PeriSylvian_Language_Area,TPO,idx_L,96,0.9169885516166688,0.1795743196364489,0.2810825280641207,0,,0.0827040523290634,0.4670434313108058,0.4946787436915538,0,,0.8342844992876054,0.8342844992876054,1,1,False,neither
1,300.0,300.0,PGs,Area_PGs,Inferior_Parietal,idx_R,300,1.8008689880371094,0.0358617660070888,0.1195392200236293,0,,0.9746472835540771,0.1648676253054581,0.2685626475564023,0,,0.8262217044830322,0.8262217044830322,1,1,False,neither
1,356.0,356.0,a9-46v,Area_anterior_9-46v,Dorsolateral_Prefrontal,idx_R,356,-0.1032645106315612,0.4588765207063411,0.4789521036129882,0,,-0.9292834997177124,0.1763710920274397,0.2784806716222733,0,,0.8260189890861512,0.8260189890861512,-1,-1,False,neither
1,189.0,189.0,V6A,Area_V6A,Dorsal_Stream_Visual,idx_R,189,1.628768801689148,0.0516809857702869,0.1550429573108609,0,,0.810401201248169,0.2088548138460234,0.3085416139456106,0,,0.818367600440979,0.818367600440979,1,1,False,neither
2,91.0,91.0,TE1p,Area_TE1_posterior,Lateral_Temporal,idx_L,91,-0.2773460447788238,0.3907572035332239,0.4382323777942698,0,,-1.090259313583374,0.1377994660880553,0.2234585936563059,0,,0.8129132688045502,0.8129132688045502,-1,-1,False,neither
1,210.0,210.0,3b,Primary_Sensory_Cortex,SomaSens_Motor,idx_R,210,-0.0521541126072406,0.479202947986557,0.4870443469094557,0,,0.7596630454063416,0.2237280117615659,0.3125763799327223,0,,-0.8118171580135821,0.8118171580135821,-1,1,True,neither
1,120.0,120.0,PGs,Area_PGs,Inferior_Parietal,idx_L,120,-0.1888986080884933,0.4250861422607832,0.4629117981808433,0,,-0.9991475939750672,0.1588615991423679,0.2611423547545775,0,,0.810248985886574,0.810248985886574,-1,-1,False,neither
6,132.0,132.0,RSC,RetroSplenial_Complex,Posterior_Cingulate,idx_L,132,-1.5956300497055054,0.0552857071959236,0.0874441327074443,0,,-0.7993313670158386,0.2120491477105744,0.2578976120804284,0,,-0.7962986826896667,0.7962986826896667,-1,-1,False,neither
1,226.0,226.0,FEF,Frontal_Eye_Fields,Premotor,idx_R,226,1.474612593650818,0.0701583635769048,0.1928016098296621,0,,2.267521619796753,0.0116791898577573,0.0489905964260934,0,,-0.7929090261459348,0.7929090261459348,1,1,False,neither
2,244.0,244.0,STSdp,Area_STSd_posterior,Auditory_Association,idx_R,244,-7.552639484405518,2.1326222430871053e-14,7.67744007511358e-12,1,-,-6.769193649291992,6.4751056687075395e-12,1.165519020367357e-09,1,-,-0.7834458351135254,0.7834458351135254,-1,-1,False,shared_same_direction
1,291.0,291.0,IP0,Area_IntraParietal_0,Inferior_Parietal,idx_R,291,0.6156563758850098,0.2690606674119533,0.348713997847938,0,,-0.15579754114151,0.4380963044220186,0.4611540046547564,0,,0.7714539170265198,0.7714539170265198,1,-1,True,neither
1,308.0,308.0,PCV,PreCuneus_Visual_Area,Posterior_Cingulate,idx_R,308,2.189931154251098,0.0142646150743972,0.0684701523571066,0,,2.9577126502990723,0.0015496544572375,0.0123972356579002,0,,-0.7677814960479741,0.7677814960479741,1,1,False,neither
6,91.0,91.0,TE1p,Area_TE1_posterior,Lateral_Temporal,idx_L,91,3.425628900527954,0.0003066889036333,0.0010515048124573,1,+,2.6597135066986084,0.0039103572024548,0.0093227059131373,0,,0.7659153938293457,0.7659153938293457,1,1,False,lemma_mean_only
2,93.0,93.0,TE2p,Area_TE2_posterior,Lateral_Temporal,idx_L,93,-0.4018508195877075,0.3438969094314232,0.4038150854167434,0,,-1.1614744663238523,0.1227245005503938,0.2054921869681013,0,,0.7596236467361448,0.7596236467361448,-1,-1,False,neither
2,24.0,24.0,PH,Area_PH,MT + _Complex,idx_L,24,-2.3781955242156982,0.0086987990699358,0.0333145496295414,0,,-3.1341583728790283,0.0008617390448768,0.006600554386291,0,,0.7559628486633301,0.7559628486633301,-1,-1,False,neither
1,98.0,98.0,TPOJ1,Area_TemporoParietoOccipital_Junction_1,TPO,idx_L,98,-3.617120504379273,0.0001489493175584,0.0025534168724298,1,-,-2.8613619804382324,0.0021091256297721,0.0151857045343592,0,,-0.7557585239410405,0.7557585239410405,-1,-1,False,lemma_mean_only
6,93.0,93.0,TE2p,Area_TE2_posterior,Lateral_Temporal,idx_L,93,10.191575050354004,1.0811606318338552e-24,3.89217827460188e-22,1,+,9.439326286315918,1.875919509862269e-21,2.7184253497455973e-19,1,+,0.7522487640380859,0.7522487640380859,1,1,False,shared_same_direction
2,40.0,40.0,SCEF,Supplementary_and_Cingulate_Eye_Field,ParaCentral_MidCing,idx_L,40,-3.335026502609253,0.00042645635025,0.0041493050294602,1,-,-2.5860707759857178,0.0048538497305392,0.0246110690562552,0,,-0.7489557266235352,0.7489557266235352,-1,-1,False,lemma_mean_only
1,260.0,260.0,H,Hippocampus,Medial_Temporal,idx_R,260,0.9479780197143556,0.1715703220582336,0.2757380175935898,0,,0.2028173208236694,0.4196389096169062,0.4494533607367404,0,,0.7451606988906861,0.7451606988906861,1,1,False,neither
1,244.0,244.0,STSdp,Area_STSd_posterior,Auditory_Association,idx_R,244,-0.510759174823761,0.3047598496230343,0.3790395093607508,0,,0.2225489467382431,0.4119432872339189,0.4478132635909359,0,,-0.7333081215620041,0.7333081215620041,-1,1,True,neither
7,87.0,87.0,PHA3,ParaHippocampal_Area_3,Medial_Temporal,idx_L,87,2.2172622680664062,0.0133025873499233,0.0642294320526169,0,,1.4850513935089111,0.0687651052494581,0.1630500104620267,0,,0.7322108745574951,0.7322108745574951,1,1,False,neither
1,121.0,121.0,23d,Area_23d,Posterior_Cingulate,idx_L,121,-0.3447001576423645,0.3651598998054014,0.4291710348615505,0,,0.3847553431987762,0.3502093438546123,0.4080108860442085,0,,-0.7294555008411407,0.7294555008411407,-1,1,True,neither
1,115.0,115.0,PFm,Area_PFm_Complex,Inferior_Parietal,idx_L,115,-2.540012121200561,0.0055424313543558,0.0356299158494304,0,,-1.8108433485031128,0.0350825520100058,0.109823641074801,0,,-0.7291687726974483,0.7291687726974483,-1,-1,False,neither
8,280.0,280.0,TPOJ3,Area_TemporoParietoOccipital_Junction_3,TPO,idx_R,280,-4.865603923797607,5.705391605206258e-07,4.107881955748506e-05,1,-,-5.590277671813965,1.133533941330048e-08,1.3602407295960577e-06,1,-,0.7246737480163574,0.7246737480163574,-1,-1,False,shared_same_direction
8,241.0,241.0,A5,Auditory_5_Complex,Auditory_Association,idx_R,241,4.445383071899414,4.3867695260176825e-06,0.0001754707810407,1,+,3.724541187286377,9.783538283835648e-05,0.001600942628264,1,+,0.7208418846130371,0.7208418846130371,1,1,False,shared_same_direction
1,119.0,119.0,PGp,Area_PGp,Inferior_Parietal,idx_L,119,-0.4415144324302673,0.3294203077423324,0.3953043692907989,0,,-1.1606214046478271,0.1228979484342124,0.2316401122320234,0,,0.7191069722175598,0.7191069722175598,-1,-1,False,neither
8,332.0,332.0,11 l,Area_11l,OrbPolaFrontal,idx_R,332,-0.9122046232223512,0.1808305053281201,0.2818137745373301,0,,-0.1957791596651077,0.4223915112902895,0.4769305514142103,0,,-0.7164254635572435,0.7164254635572435,-1,-1,False,neither
6,280.0,280.0,TPOJ3,Area_TemporoParietoOccipital_Junction_3,TPO,idx_R,280,5.285277843475342,6.275705452227541e-08,6.64486459647622e-07,1,+,6.001604080200195,9.76888196779915e-10,1.7583987542038475e-08,1,+,-0.7163262367248535,0.7163262367248535,1,1,False,shared_same_direction
6,308.0,308.0,PCV,PreCuneus_Visual_Area,Posterior_Cingulate,idx_R,308,3.3489840030670166,0.0004055423926682,0.0013394060675281,1,+,4.064964294433594,2.401990794198674e-05,0.0001067551464088,1,+,-0.7159802913665771,0.7159802913665771,1,1,False,shared_same_direction
1,231.0,231.0,OP2-3,Area_OP2-3-VS,Posterior_Opercular,idx_R,231,0.8318549394607544,0.2027454144397973,0.3028562207399462,0,,1.537390112876892,0.062098903052399,0.1608316913587313,0,,-0.7055351734161377,0.7055351734161377,1,1,False,neither
1,217.0,217.0,5mv,Area_5m_ventral,ParaCentral_MidCing,idx_R,217,3.338706493377685,0.0004208472310869,0.0048872581674616,1,+,4.042633056640625,2.6427150782077484e-05,0.0005007249621867,1,+,-0.7039265632629399,0.7039265632629399,1,1,False,shared_same_direction
8,98.0,98.0,TPOJ1,Area_TemporoParietoOccipital_Junction_1,TPO,idx_L,98,0.4519819617271423,0.3256409886672122,0.4262936578916232,0,,-0.251450628042221,0.4007328645974491,0.4638708400484941,0,,0.7034325897693633,0.7034325897693633,1,-1,True,neither
8,217.0,217.0,5mv,Area_5m_ventral,ParaCentral_MidCing,idx_R,217,-4.302374362945557,8.448874506427366e-06,0.0002765086202103,1,-,-3.5992448329925537,0.0001595713069492,0.0023935696042384,1,-,-0.7031295299530029,0.7031295299530029,-1,-1,False,shared_same_direction
1,1.0,1.0,V1,Primary_Visual_Cortex,Primary_Visual,idx_L,1,-1.919712781906128,0.0274470944133478,0.1013225210802662,0,,-1.2182331085205078,0.1115677006826819,0.2219026090926271,0,,-0.7014796733856201,0.7014796733856201,-1,-1,False,neither
1,132.0,132.0,RSC,RetroSplenial_Complex,Posterior_Cingulate,idx_L,132,1.7026804685592651,0.0443139409671833,0.1401655259904762,0,,2.400034189224243,0.0081967703043897,0.0388268067050042,0,,-0.697353720664978,0.697353720664978,1,1,False,neither
1,173.0,173.0,9-46d,Area_9-46d,Dorsolateral_Prefrontal,idx_L,173,-1.5371840000152588,0.0621241286589863,0.1789174905378806,0,,-0.8402054309844971,0.2003966069245465,0.2981106549290775,0,,-0.6969785690307617,0.6969785690307617,-1,-1,False,neither
2,128.0,128.0,PCV,PreCuneus_Visual_Area,Posterior_Cingulate,idx_L,128,-1.284571409225464,0.0994710474819582,0.1781570999676865,0,,-0.5899695754051208,0.2776055235707926,0.3650119347950035,0,,-0.6946018338203432,0.6946018338203432,-1,-1,False,neither
2,88.0,88.0,PHT,Area_PHT,Lateral_Temporal,idx_L,88,-3.0933737754821777,0.0009894735844066,0.0069845194193412,0,,-3.7843964099884033,7.704103383869523e-05,0.0010667220069973,1,-,0.6910226345062256,0.6910226345062256,-1,-1,False,lemma_sum_only
8,48.0,48.0,43,Area_43,Posterior_Opercular,idx_L,48,-1.2222343683242798,0.1108095052749609,0.2261362044062654,0,,-0.5331332683563232,0.2969706655613437,0.4049599984927415,0,,-0.6891010999679565,0.6891010999679565,-1,-1,False,neither
1,287.0,287.0,LIPd,Area_Lateral_IntraParietal_dorsal,Superior_Parietal,idx_R,287,1.3914088010787964,0.0820507486487186,0.2051268716217966,0,,0.7037979364395142,0.24077930949828,0.3270964204504936,0,,0.6876108646392822,0.6876108646392822,1,1,False,neither
7,309.0,309.0,POS1,Parieto-Occipital_Sulcus_Area_1,Posterior_Cingulate,idx_R,309,2.3820605278015137,0.0086080337249946,0.0499821313064208,0,,1.6945600509643557,0.0450794554337359,0.1330213439028275,0,,0.687500476837158,0.687500476837158,1,1,False,neither
2,342.0,342.0,a47r,Area_anterior_47r,Inferior_Frontal,idx_R,342,-1.5895609855651855,0.0559668985643562,0.1199238351785708,0,,-2.2752950191497803,0.0114441190198244,0.0414928429907135,0,,0.6857340335845947,0.6857340335845947,-1,-1,False,neither
8,288.0,288.0,LIPv,Area_Lateral_IntraParietal_ventral,Superior_Parietal,idx_R,288,1.23565936088562,0.1082926047672563,0.2253487729260825,0,,1.9166597127914429,0.027640588296132,0.0896451512306986,0,,-0.681000351905823,0.681000351905823,1,1,False,neither
1,190.0,190.0,V7,Seventh_Visual_Area,Dorsal_Stream_Visual,idx_R,190,0.0287550725042819,0.4885299664980307,0.4912591841879639,0,,-0.6505354046821594,0.2576732199864263,0.3410380852761525,0,,0.6792904771864413,0.6792904771864413,1,-1,True,neither
1,198.0,198.0,FST,Area_FST,MT + _Complex,idx_R,198,-0.6985309720039368,0.2424225977589433,0.33566205843546,0,,-1.376812219619751,0.0842851559393773,0.192042127456809,0,,0.6782812476158142,0.6782812476158142,-1,-1,False,neither
6,342.0,342.0,a47r,Area_anterior_47r,Inferior_Frontal,idx_R,342,0.1199137866497039,0.4522757215580568,0.4638725349313403,0,,-0.5570566654205322,0.2887443569905977,0.3258557006790444,0,,0.6769704520702361,0.6769704520702361,1,-1,True,neither
6,277.0,277.0,STV,Superior_Temporal_Visual_Area,TPO,idx_R,277,3.4996654987335205,0.000232921163443,0.0008469860488836,1,+,4.176417350769043,1.4806813531156817e-05,6.922666066514875e-05,1,+,-0.6767518520355225,0.6767518520355225,1,1,False,shared_same_direction
1,279.0,279.0,TPOJ2,Area_TemporoParietoOccipital_Junction_2,TPO,idx_R,279,-0.3335915207862854,0.3693439087611564,0.4291710348615505,0,,0.3402212262153625,0.3668449672060974,0.4232826544685739,0,,-0.673812747001648,0.673812747001648,-1,1,True,neither
1,69.0,69.0,AVI,Anterior_Ventral_Insular_Area,Insula_FrontalOperc,idx_L,69,0.8846375346183777,0.1881760779111276,0.2907441547124718,0,,1.5571503639221191,0.0597173949389456,0.1604347923732867,0,,-0.6725128293037415,0.6725128293037415,1,1,False,neither
7,241.0,241.0,A5,Auditory_5_Complex,Auditory_Association,idx_R,241,3.5033154487609863,0.0002297524720152,0.0048653464662062,1,+,4.174983978271484,1.4900351315896714e-05,0.0006705158092153,1,+,-0.671668529510498,0.671668529510498,1,1,False,shared_same_direction
2,347.0,347.0,p47r,Area_posterior_47r,Inferior_Frontal,idx_R,347,-2.578563928604126,0.0049605970124352,0.0228247155628058,0,,-3.249600410461426,0.0005778363554444,0.004727751999091,1,-,0.6710364818572998,0.6710364818572998,-1,-1,False,lemma_sum_only
8,97.0,97.0,STV,Superior_Temporal_Visual_Area,TPO,idx_L,97,-2.226972818374634,0.0129745452399454,0.0489078071412919,0,,-2.891077995300293,0.001919614128362,0.0146538980739369,0,,0.6641051769256592,0.6641051769256592,-1,-1,False,neither
6,310.0,310.0,POS2,Parieto-Occipital_Sulcus_Area_2,Posterior_Cingulate,idx_R,310,-2.2316627502441406,0.012818630464311,0.0266746067465432,0,,-1.5714097023010254,0.0580437568868354,0.0912478274203527,0,,-0.6602530479431152,0.6602530479431152,-1,-1,False,neither
1,305.0,305.0,7 m,Area_7m,Posterior_Cingulate,idx_R,305,3.725063800811768,9.763291474384524e-05,0.0020675205475167,1,+,4.384532451629639,5.811757757185798e-06,0.0001307645495366,1,+,-0.6594686508178706,0.6594686508178706,1,1,False,shared_same_direction
1,8.0,8.0,V6,Sixth_Visual_Area,Dorsal_Stream_Visual,idx_L,8,1.212530255317688,0.1126547341632035,0.22283354010304,0,,1.8677022457122805,0.0309017927266416,0.1020609668035871,0,,-0.6551719903945925,0.6551719903945925,1,1,False,neither
8,41.0,41.0,55b,Area_55b,Premotor,idx_L,41,1.1966277360916138,0.1157258423799766,0.228908259652701,0,,0.5465901494026184,0.2923301690586918,0.4001477599282473,0,,0.6500375866889954,0.6500375866889954,1,1,False,neither
1,246.0,246.0,STSvp,Area_STSv_posterior,Auditory_Association,idx_R,246,0.0899655520915985,0.4641572946176858,0.4804978455365749,0,,0.737838625907898,0.2303062590700353,0.3176638056138419,0,,-0.6478730738162994,0.6478730738162994,1,1,False,neither
1,72.0,72.0,FOP4,Frontal_Opercular_Area_4,Insula_FrontalOperc,idx_L,72,2.048027515411377,0.0202786516910931,0.0848873791720177,0,,2.6924750804901123,0.0035461917768892,0.0223970006961425,0,,-0.6444475650787354,0.6444475650787354,1,1,False,neither
2,310.0,310.0,POS2,Parieto-Occipital_Sulcus_Area_2,Posterior_Cingulate,idx_R,310,3.292254447937012,0.0004969382320075,0.004642867971061,1,+,3.936114549636841,4.140572839451384e-05,0.0005962424888809,1,+,-0.6438601016998287,0.6438601016998287,1,1,False,shared_same_direction
8,54.0,54.0,A1,Primary_Auditory_Cortex,Early_Auditory,idx_L,54,-2.4355361461639404,0.0074348694357309,0.0334569124607894,0,,-3.078273296356201,0.0010410193847852,0.0093691744630674,0,,0.6427371501922607,0.6427371501922607,-1,-1,False,neither
8,189.0,189.0,V6A,Area_V6A,Dorsal_Stream_Visual,idx_R,189,-0.1278506964445114,0.449133564634856,0.4814516181159374,0,,0.5142198204994202,0.3035491558767229,0.4112839044653793,0,,-0.6420705169439316,0.6420705169439316,-1,1,True,neither
1,73.0,73.0,FOP5,Area_Frontal_Opercular_5,Insula_FrontalOperc,idx_L,73,0.3176736235618591,0.3753662604594863,0.4294005208574946,0,,0.9587074518203736,0.1688530716950152,0.2689694947354225,0,,-0.6410338282585146,0.6410338282585146,1,1,False,neither
1,5.0,5.0,IPS1,IntraParietal_Sulcus_Area_1,Dorsal_Stream_Visual,idx_L,5,-1.1497477293014526,0.1251238948595798,0.2383312283039616,0,,-1.7898458242416382,0.0367393500731357,0.1120861527654989,0,,0.6400980949401855,0.6400980949401855,-1,-1,False,neither
1,243.0,243.0,STSda,Area_STSd_anterior,Auditory_Association,idx_R,243,2.156146287918091,0.015536122044181,0.071639361865045,0,,2.796090841293335,0.0025862429712015,0.0175669333892932,0,,-0.6399445533752441,0.6399445533752441,1,1,False,neither
8,82.0,82.0,EC,Entorhinal_Cortex,Medial_Temporal,idx_L,82,-2.6020963191986084,0.004632791262943,0.0245265419802869,0,,-1.965654373168945,0.0246692743418628,0.0825402026359617,0,,-0.6364419460296633,0.6364419460296633,-1,-1,False,neither
6,305.0,305.0,7 m,Area_7m,Posterior_Cingulate,idx_R,305,-1.4479155540466309,0.0738203345366592,0.1093634585728285,0,,-0.8146207332611084,0.2076447194095556,0.2555049758892184,0,,-0.6332948207855225,0.6332948207855225,-1,-1,False,neither
8,64.0,64.0,STSdp,Area_STSd_posterior,Auditory_Association,idx_L,64,3.507405996322632,0.00022624909783,0.0024181500540284,1,+,2.8763298988342285,0.0020116448856181,0.0147794318127047,0,,0.6310760974884033,0.6310760974884033,1,1,False,lemma_mean_only
6,312.0,312.0,RSC,RetroSplenial_Complex,Posterior_Cingulate,idx_R,312,0.1631677746772766,0.435193169110219,0.4514972359644923,0,,0.7923586368560791,0.2140757951905452,0.2594858123521761,0,,-0.6291908621788025,0.6291908621788025,1,1,False,neither
1,54.0,54.0,A1,Primary_Auditory_Cortex,Early_Auditory,idx_L,54,-1.2399098873138428,0.1075043632008395,0.2186529421034023,0,,-0.6146969795227051,0.2693774274685409,0.3513618619154881,0,,-0.6252129077911377,0.6252129077911377,-1,-1,False,neither
8,160.0,160.0,45,Area_45,Inferior_Frontal,idx_L,160,3.6905016899108887,0.000111906100944,0.0015494690899948,1,+,3.0664215087890625,0.001083188393578,0.0095109224801978,0,,0.6240801811218262,0.6240801811218262,1,1,False,lemma_mean_only
